analysis_version,fiction_id,title,author,url,sampled_this_run,latest_metric_run_id,latest_metric_observed_utc,previous_metric_run_id,previous_metric_observed_utc,elapsed_since_previous_hours,followers,previous_followers,follower_delta_since_previous,follower_pct_change_since_previous,followers_per_day_increment,total_views,previous_total_views,view_delta_since_previous,view_pct_change_since_previous,views_per_day_increment,chapter_count,previous_chapter_count,chapter_delta_since_previous,favorites,favorite_delta_since_previous,rating_count,rating_count_delta_since_previous,launch_index,launch_index_confidence,current_rs,current_best_rs_rank
longitudinal-launch-v1,174281,Blightwar Battlemage [Isekai Fantasy Adventure LitRPG],RLandon,https://www.royalroad.com/fiction/174281/blightwar-battlemage-isekai-fantasy-adventure,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,765,766,-1,-0.1305,-6.2362,55126,54685,441,0.8064,2750.1681,72,72,0,124,1,69,0,89.84,high,True,38
longitudinal-launch-v1,177032,Entrapment: A Naturalist Guide to Tamuel,WhoaMama,https://www.royalroad.com/fiction/177032/entrapment-a-naturalist-guide-to-tamuel,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,1342,1323,19,1.4361,118.488,24120,23689,431,1.8194,2687.806,8,8,0,187,2,84,0,96.72,high,True,3
longitudinal-launch-v1,174928,Stat Eater [Monster-Cooking LITRPG],Riestin,https://www.royalroad.com/fiction/174928/stat-eater-monster-cooking-litrpg,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,413,407,6,1.4742,37.4173,19229,18815,414,2.2004,2581.7905,27,27,0,80,2,30,1,90.76,high,True,22
longitudinal-launch-v1,172357,Heaven-Piercing Giraffe,A4 bAnAnA,https://www.royalroad.com/fiction/172357/heaven-piercing-giraffe,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,249,243,6,2.4691,37.4173,13749,13342,407,3.0505,2538.137,18,18,0,35,2,29,4,89.1,high,True,23
longitudinal-launch-v1,90435,Bunny Girl Evolution [BOOK 4 STUBBING AUGUST 8],Bedivere the Mad,https://www.royalroad.com/fiction/90435/bunny-girl-evolution-book-4-stubbing-august-8,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,6350,6352,-2,-0.0315,-12.4724,778874,778469,405,0.052,2525.6646,76,76,0,1905,0,1206,0,78.84,high,False,
longitudinal-launch-v1,177597,Basic Thaumaturgy for the Emotionally Incompetent (Rewritten) [A Magical Academy LitRPG],D.N. Newyn,https://www.royalroad.com/fiction/177597/basic-thaumaturgy-for-the-emotionally-incompetent,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,651,649,2,0.3082,12.4724,23932,23539,393,1.6696,2450.8301,36,36,0,147,0,62,0,93.05,high,True,13
longitudinal-launch-v1,172278,Super Zero,Talonhawk & Ladywife,https://www.royalroad.com/fiction/172278/super-zero,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,997,991,6,0.6054,37.4173,63354,62976,378,0.6002,2357.287,32,32,0,162,0,124,0,91.8,high,True,18
longitudinal-launch-v1,175003,System Certified Supervillain,Dee Elle,https://www.royalroad.com/fiction/175003/system-certified-supervillain,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,2567,2566,1,0.039,6.2362,139211,138837,374,0.2694,2332.3421,25,25,0,429,0,372,1,94.4,high,True,26
longitudinal-launch-v1,173721,The Wandering Stronghold,Sindrome,https://www.royalroad.com/fiction/173721/the-wandering-stronghold,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,381,378,3,0.7937,18.7086,26391,26019,372,1.4297,2319.8697,38,38,0,80,0,44,1,89.04,high,True,23
longitudinal-launch-v1,170536,Warhammer: The Shackled God,Ivaraj,https://www.royalroad.com/fiction/170536/warhammer-the-shackled-god,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,513,510,3,0.5882,18.7086,50367,50000,367,0.734,2288.6887,33,33,0,104,2,65,0,88.03,high,True,26
longitudinal-launch-v1,170448,"Ten Thousand Fleets [Mecha, Space Opera, Academy]",David Niemitz (M0rph3u5),https://www.royalroad.com/fiction/170448/ten-thousand-fleets-mecha-space-opera-academy,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,2382,2380,2,0.084,12.4724,196598,196244,354,0.1804,2207.6179,54,54,0,430,1,259,0,91.7,high,False,
longitudinal-launch-v1,161281,Not Meant to Survive: A LitRPG Survival Story,rhealey101,https://www.royalroad.com/fiction/161281/not-meant-to-survive-a-litrpg-survival-story,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,654,654,0,0.0,0.0,126686,126333,353,0.2794,2201.3817,103,103,0,107,0,81,0,84.43,high,True,30
longitudinal-launch-v1,169059,"Sovereign of Immortals（Xianxia novel, 200K words updated.）",Plutarch,https://www.royalroad.com/fiction/169059/sovereign-of-immortalsxianxia-novel-200k-words,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,145,144,1,0.6944,6.2362,41852,41504,348,0.8385,2170.2007,149,149,0,26,1,32,0,77.9,high,True,47
longitudinal-launch-v1,164645,Beginner Difficulty (Progression-Fantasy/LitRPG/Isekai),Hadrian Spatfyre,https://www.royalroad.com/fiction/164645/beginner-difficulty-progression-fantasylitrpgisekai,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,922,921,1,0.1086,6.2362,102344,102000,344,0.3373,2145.2559,75,75,0,162,0,70,0,87.86,high,False,
longitudinal-launch-v1,172088,AFK Leveling,Oisin Muldowney,https://www.royalroad.com/fiction/172088/afk-leveling,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,532,532,0,0.0,0.0,39934,39594,340,0.8587,2120.311,40,40,0,105,1,66,1,88.99,high,True,25
longitudinal-launch-v1,135173,"I Refuse to be the Mid-Game Boss! [OP MC, Slow Burn Isekai]",Ayaise,https://www.royalroad.com/fiction/135173/i-refuse-to-be-the-mid-game-boss-op-mc-slow-burn,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,996,994,2,0.2012,12.4724,483784,483445,339,0.0701,2114.0748,143,143,0,283,0,172,0,78.0,high,False,
longitudinal-launch-v1,180704,Awakening in the Altered World,adastra339,https://www.royalroad.com/fiction/180704/awakening-in-the-altered-world,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,375,366,9,2.459,56.1259,4767,4451,316,7.0995,1970.642,11,11,0,50,1,23,1,96.65,high,True,37
longitudinal-launch-v1,38491,Aurora Scroll,Avery Light,https://www.royalroad.com/fiction/38491/aurora-scroll,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,4002,4002,0,0.0,0.0,7265402,7265104,298,0.0041,1858.3902,552,552,0,1381,0,1178,0,73.96,high,False,
longitudinal-launch-v1,176642,Skillcard Economy [Dungeon Delving & Skillmerging],sleepingOWL,https://www.royalroad.com/fiction/176642/skillcard-economy-dungeon-delving-skillmerging,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,433,429,4,0.9324,24.9448,12242,11950,292,2.4435,1820.973,14,14,0,66,1,48,0,93.63,high,True,3
longitudinal-launch-v1,178793,Carrot and Stick,RavensDagger,https://www.royalroad.com/fiction/178793/carrot-and-stick,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,629,627,2,0.319,12.4724,15792,15502,290,1.8707,1808.5006,23,23,0,78,1,34,1,94.09,high,True,14
longitudinal-launch-v1,170001,The Bound Before (A Slow-Burn Survival LitRPG),quilldj,https://www.royalroad.com/fiction/170001/the-bound-before-a-slow-burn-survival-litrpg,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,241,237,4,1.6878,24.9448,25695,25418,277,1.0898,1727.4299,72,72,0,60,1,37,0,83.94,high,True,3
longitudinal-launch-v1,171354,"Naruto: The Samurai of Konoha [OC, Gradual Growth]",bluebluepupu,https://www.royalroad.com/fiction/171354/naruto-the-samurai-of-konoha-oc-gradual-growth,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,1441,1441,0,0.0,0.0,163919,163643,276,0.1687,1721.1936,48,48,0,272,1,189,0,80.61,high,True,16
longitudinal-launch-v1,173611,The Reincarnator's Path to Alchemy,Libalent,https://www.royalroad.com/fiction/173611/the-reincarnators-path-to-alchemy,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,602,598,4,0.6689,24.9448,27603,27351,252,0.9214,1571.5246,21,21,0,80,0,55,1,91.31,high,True,11
longitudinal-launch-v1,174795,Reincarnated As A Horny Single-Celled Organism [Adventure | LitRPG | Comedy],DuncanSpice,https://www.royalroad.com/fiction/174795/reincarnated-as-a-horny-single-celled-organism,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,668,662,6,0.9063,37.4173,29068,28821,247,0.857,1540.3436,28,28,0,157,3,104,0,92.66,high,True,17
longitudinal-launch-v1,176641,"Worm Girl Evolution [LitRPG, Yuri]",Lect,https://www.royalroad.com/fiction/176641/worm-girl-evolution-litrpg-yuri,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,900,894,6,0.6711,37.4173,28304,28078,226,0.8049,1409.3832,17,17,0,134,1,83,0,94.58,high,True,9
longitudinal-launch-v1,171813,"The Necromancer Healer [Progression, LitRPG]",M Parsons,https://www.royalroad.com/fiction/171813/the-necromancer-healer-progression-litrpg,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,1072,1071,1,0.0934,6.2362,74200,73981,219,0.296,1365.7297,46,46,0,184,0,76,0,90.81,high,False,
longitudinal-launch-v1,170950,Sanzensekai: The Ronin's Exile [Urban Progression Fantasy - Reverse Isekai / Real World] [Book 1 Completely Written],S.C. Contryman,https://www.royalroad.com/fiction/170950/sanzensekai-the-ronins-exile-urban-progression,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,292,292,0,0.0,0.0,20966,20755,211,1.0166,1315.8401,38,38,0,67,0,26,0,86.87,high,True,2
longitudinal-launch-v1,172237,Manifold of Aeons [Time Loop] (Book 1 COMPLETED),MichaelDaleson,https://www.royalroad.com/fiction/172237/manifold-of-aeons-time-loop-book-1-completed,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,61,61,0,0.0,0.0,7009,6799,210,3.0887,1309.6039,56,56,0,8,0,7,0,76.46,high,True,45
longitudinal-launch-v1,174895,The Emberbond (A pokemon story),Kemela14,https://www.royalroad.com/fiction/174895/the-emberbond-a-pokemon-story,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,323,321,2,0.6231,12.4724,10560,10354,206,1.9896,1284.659,12,12,0,93,0,61,1,91.39,high,True,20
longitudinal-launch-v1,157119,Cybernit Zero,Lord Turtle the first,https://www.royalroad.com/fiction/157119/cybernit-zero,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,725,724,1,0.1381,6.2362,114220,114014,206,0.1807,1284.659,119,119,0,161,0,64,0,84.17,high,True,44
longitudinal-launch-v1,172380,Unsealed Words: Sounds In Silence (Naruto/OC),Lessgently,https://www.royalroad.com/fiction/172380/unsealed-words-sounds-in-silence-narutooc,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,1899,1897,2,0.1054,12.4724,47420,47215,205,0.4342,1278.4228,10,10,0,321,-1,184,0,93.75,high,True,50
longitudinal-launch-v1,177326,"THRONE OF HELL [YURI, LIT-RPG, STRONG TO OP]",Gunboat Diplomat,https://www.royalroad.com/fiction/177326/throne-of-hell-yuri-lit-rpg-strong-to-op,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,388,385,3,0.7792,18.7086,11122,10918,204,1.8685,1272.1866,16,16,0,57,0,32,0,92.26,high,True,21
longitudinal-launch-v1,168036,"Amberlin's Apprentice Is Secretly Strong (Arc 1 Complete) [OP MC, Archmage, Progression]",All Nine Cats,https://www.royalroad.com/fiction/168036/amberlins-apprentice-is-secretly-strong-arc-1,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,765,765,0,0.0,0.0,64497,64297,200,0.3111,1247.2418,53,53,0,128,0,89,1,88.23,high,True,14
longitudinal-launch-v1,163319,"Noble, Scholar, Mage: A Practical Guide to Industrializing a Magic World",TheDyingOfLight,https://www.royalroad.com/fiction/163319/noble-scholar-mage-a-practical-guide-to-industrializing,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,975,975,0,0.0,0.0,106754,106558,196,0.1839,1222.2969,75,75,0,207,0,65,0,87.53,high,True,46
longitudinal-launch-v1,165498,Family Cultivation : The Jiang Clan’s Immortality System,Xiao Budian,https://www.royalroad.com/fiction/165498/family-cultivation-the-jiang-clans-immortality,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,78,75,3,4.0,18.7086,23036,22842,194,0.8493,1209.8245,87,87,0,18,1,22,0,75.74,high,True,28
longitudinal-launch-v1,172777,Celestial Card Cultivation [Xianxia; 100+ chapters written],SKBwrites,https://www.royalroad.com/fiction/172777/celestial-card-cultivation-xianxia-100-chapters,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,1102,1100,2,0.1818,12.4724,82098,81909,189,0.2307,1178.6435,30,30,0,186,0,124,0,91.34,high,True,48
longitudinal-launch-v1,172104,Anathema [Gothic Mystery LitRPG],EnigmaticSage,https://www.royalroad.com/fiction/172104/anathema-gothic-mystery-litrpg,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,421,419,2,0.4773,12.4724,21825,21637,188,0.8689,1172.4073,29,29,0,83,0,53,0,89.45,high,True,24
longitudinal-launch-v1,178120,Hexforged [Warlock MC • Rifts • Apocalypse],Herald Of Chaos,https://www.royalroad.com/fiction/178120/hexforged-warlock-mc-rifts-apocalypse,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,378,375,3,0.8,18.7086,7393,7206,187,2.5951,1166.1711,4,4,0,62,1,19,0,94.84,high,True,27
longitudinal-launch-v1,175243,No One Truly Dies in My Dungeon,T.A. Quill,https://www.royalroad.com/fiction/175243/no-one-truly-dies-in-my-dungeon,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,155,151,4,2.649,24.9448,14370,14185,185,1.3042,1153.6986,36,36,0,33,0,22,1,84.88,high,True,13
longitudinal-launch-v1,172156,"Please Stop Exploding, Fellow Disciples (I Shall Audit the Heavens B1)",R.D. Kennedy,https://www.royalroad.com/fiction/172156/please-stop-exploding-fellow-disciples-i-shall,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,544,543,1,0.1842,6.2362,53887,53704,183,0.3408,1141.2262,40,40,0,80,1,85,0,87.27,high,True,46
longitudinal-launch-v1,171116,The Dark Lord Saved The Heroine [Isekai/LITRPG/OP MC/Kingdom Building],JesterLegacy,https://www.royalroad.com/fiction/171116/the-dark-lord-saved-the-heroine-isekailitrpgop,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,393,390,3,0.7692,18.7086,32245,32063,182,0.5676,1134.99,45,45,0,84,0,41,0,87.84,high,True,34
longitudinal-launch-v1,173710,'Evil' Guardian Goddess: Summoned to Another World With a Bunch of Useless NEETs!!,Aleah Cat,https://www.royalroad.com/fiction/173710/evil-guardian-goddess-summoned-to-another-world,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,643,641,2,0.312,12.4724,36546,36376,170,0.4673,1060.1555,25,25,0,103,1,54,0,90.65,high,True,28
longitudinal-launch-v1,174351,Bow Magus [ Stealth Archer LitRPG ],B.F.Huups,https://www.royalroad.com/fiction/174351/bow-magus-stealth-archer-litrpg,True,37,2026-07-18T21:34:31.486571Z,34,2026-07-18T17:43:36.915343Z,3.8485,519,519,0,0.0,0.0,24178,24008,170,0.7081,1060.1555,5,5,0,92,0,31,0,91.7,high,True,32
